,turbine,blade1actual,blade1set,blade2actual,blade2set,blade3actual,blade3set,expected power,gearbearing int temp,power,production,gearbox bearing temp,rotor bearing 2 temp,rotor speed,state and fault,generating outboard bearing temp,hub temp,shaft bearing temp,tip speed,tip speed ratio,tower accel,wind dir,wind speed,yaw dev,Turbine,WTG-B (2.82-FDR 2A) - BLADE 1 - ACTUAL VALUE,WTG-B (2.82-FDR 2A) - BLADE 1 - SET VALUE,WTG-B (2.82-FDR 2A) - BLADE 2 - ACTUAL VALUE,WTG-B (2.82-FDR 2A) - BLADE 2 - SET VALUE,WTG-B (2.82-FDR 2A) - BLADE 3 - ACTUAL VALUE,WTG-B (2.82-FDR 2A) - BLADE 3 - SET VALUE,WTG-B (2.82-FDR 2A) - EXPECTED POWER,WTG-B (2.82-FDR 2A) - GEARBOX BEARING TEMPERATURE INTERMEDIATE SHAFT GENERATOR SIDE (ROTOR SIDE),WTG-B (2.82-FDR 2A) - POWER,WTG-B (2.82-FDR 2A) - PRODUCTION,WTG-B (2.82-FDR 2A) - GEARBOX BEARING TEMPERATURE,WTG-B (2.82-FDR 2A) - ROTOR BEARING 2 TEMPERATURE,WTG-B (2.82-FDR 2A) - ROTOR SPEED (PLC),WTG-B (2.82-FDR 2A) - STATE AND FAULT,WTG-B (2.82-FDR 2A) - GENERATOR OUTBOARD BEARING TEMPERATURE,WTG-B (2.82-FDR 2A) - HUB TEMPERATURE,WTG-B (2.82-FDR 2A) - SHAFT BEARING TEMPERATURE,WTG-B (2.82-FDR 2A) - TIP SPEED,WTG-B (2.82-FDR 2A) - TIP SPEED RATIO,WTG-B (2.82-FDR 2A) - TOWER ACCELERATION,WTG-B (2.82-FDR 2A) - WIND DIRECTION,WTG-B (2.82-FDR 2A) - WIND SPEED,WTG-B (2.82-FDR 2A) - YAW DEVIATION
27794,WTG-D,-0.285674661,-0.288009197,-0.722636223,-0.747966468,-0.623188913,-0.648692369,417.0805664,-3278.5,861.6347656,4068114,60.16730881,-3.700000048,9.863146782,OnLine,23.51276398,17.01865005,28.65567398,60.84633636,11.0083971,75.75643158,155,5.446649075,1.0,,,,,,,,,,,,,,,,,,,,,,,,
27938,WTG-D,-0.23857975,-0.173668429,-0.664698243,-0.63591975,-0.542957425,-0.536803782,780.4347534,-3278.5,673.276062,4100228,57.76237106,-3.700000048,9.230316162,OnLine,25.39372253,23.77046776,33.4883728,58.54429245,8.387085915,80.72528839,203,6.677948475,1.0,,,,,,,,,,,,,,,,,,,,,,,,
28082,WTG-D,-0.147950277,-0.44651866,-0.603854895,-0.906475961,-0.495815277,-0.807201862,624.9599609,-3278.5,853.7825928,4110637,63.25058746,-3.700000048,9.958763123,OnLine,29.79999924,23.10109711,32.54479599,62.49258041,9.815789223,53.819561,131,6.207332134,9.0,,,,,,,,,,,,,,,,,,,,,,,,
28226,WTG-D,3.086921453,3.096843719,2.62579298,2.646505356,2.729370594,2.745783091,2452.214844,-3278.5,2541.738037,4154824,67.36527252,-3.700000048,13.46375847,OnLine,30.28971481,32.02079773,38.05607986,82.67162323,7.208338261,225.6647186,42,11.25474548,1.583307862,,,,,,,,,,,,,,,,,,,,,,,,
28370,WTG-D,1.780720234,1.780953407,1.325960636,1.320996046,1.41627121,1.420270205,78.52944946,-3278.5,76.8973465,4181918,53.09999847,-3.700000048,7.424892902,OnLine,25.5505867,22.15492821,30.98824501,44.80735779,12.66965771,92.09947968,131,3.571098089,8.0,,,,,,,,,,,,,,,,,,,,,,,,
28514,WTG-D,16.13900948,16.19280243,16.82000351,16.70737839,16.84333038,17.10944366,2500.0,-3278.5,2163.982422,4211830,66.37269592,-3.700000048,13.60916519,OnLine,31.55877495,30.81272888,37.73390961,82.16928101,5.373487949,332.499115,41,15.11929131,12.0,,,,,,,,,,,,,,,,,,,,,,,,
28658,WTG-D,-0.499660134,-0.837240875,-0.591165781,-0.192840457,-1.633093476,-1.578884721,1603.825073,-3278.5,1471.854126,4262045,63.59784698,-3.700000048,11.74538803,OnLine,25.3830452,27.73412895,35.97010422,69.10910797,8.344648361,188.8624878,7,8.549451828,2.20607996,,,,,,,,,,,,,,,,,,,,,,,,
28802,WTG-D,-0.600726128,-0.585245907,-0.980954945,-1.045203209,-0.960048795,-0.94592911,988.4486084,-3278.5,1067.884521,4314256,61.62168503,-3.700000048,10.63561535,OnLine,24.06415558,26.04759789,34.04945755,67.47402954,8.993763924,77.10266876,39,7.207771301,8.516488075,,,,,,,,,,,,,,,,,,,,,,,,
28946,WTG-D,84.47389984,84.44693756,84.99445343,84.44693756,84.47699738,84.44693756,3.740261555,-3278.5,-12.10606003,4361482,53.19764709,-3.700000048,0.023318453,Weather Outage,26.18081474,19.92654037,30.51202583,0.140132189,0,34.55224228,66,1.619049311,6.0,,,,,,,,,,,,,,,,,,,,,,,,
29090,WTG-D,65.76914215,65.78277588,65.31118011,65.32281494,65.40600586,65.42208862,2500.0,-3278.5,-17.04312897,4394089,48.34029388,-3.700000048,2.202826023,RunUp,38.5428009,31.05415344,35.81415939,14.88085556,0.966492832,115.0957031,192,13.80025673,8.0,,,,,,,,,,,,,,,,,,,,,,,,
29234,WTG-D,-0.568581402,-0.567198038,-1.026919842,-0.987683594,-0.964634538,-0.973568141,733.7305298,-3278.5,874.2045898,4406198,63.74116516,-3.700000048,10.07650089,OnLine,30.57810593,28.89767647,36.48625565,61.69847107,9.377558708,134.6326904,67,6.538115501,1.0,,,,,,,,,,,,,,,,,,,,,,,,
29378,WTG-D,78.96405029,78.51133728,79.18022919,78.51133728,79.20082855,78.51133728,2500.0,-3278.5,-10.18013859,4438302,54.35277557,-3.700000048,0.528222382,External Curtailment,29.62022781,24.11698532,34.50339508,3.267943382,0.246503979,78.25621796,131,14.00203896,9.443083763,,,,,,,,,,,,,,,,,,,,,,,,
29522,WTG-D,7.273780346,7.307055473,9.340532303,9.261604309,6.461225986,6.918916225,2481.192871,-3278.5,2584.112549,4484506,68.49359131,-3.700000048,13.39007473,OnLine,36.95710373,39.0258255,41.78440094,80.88532257,7.091168404,464.1051941,200,11.41228008,6.0,,,,,,,,,,,,,,,,,,,,,,,,
29666,WTG-D,-0.291945726,-0.280636311,-0.732780576,-0.740593672,-0.639535964,-0.641319513,465.4257507,-3278.5,479.7746582,4528709,59.6155014,-3.700000048,8.24475193,OnLine,24.43690491,19.77985001,30.83423805,49.04672623,8.854200363,45.04504395,86,5.644279957,6.0,,,,,,,,,,,,,,,,,,,,,,,,
29810,WTG-D,11.92477989,12.01576233,7.757338524,7.999565125,10.09667587,9.470603943,2500.0,-3278.5,2532.730225,4549779,67.27467346,-3.700000048,13.24461651,OnLine,29.17635727,27.29011345,33.90182877,82.46826172,5.558942318,234.9212189,175,14.48415565,4.570287228,,,,,,,,,,,,,,,,,,,,,,,,
29954,WTG-D,14.55801105,14.5343523,14.33996582,14.34366035,13.41975975,13.51762104,2500.0,-3278.5,1857.526733,4594968,66.58255768,-3.700000048,13.55050564,OnLine,29.61320877,32.83481979,38.00428391,81.52856445,5.01615572,202.2101288,66,16.27495193,7.0,,,,,,,,,,,,,,,,,,,,,,,,
30098,WTG-D,-0.44135052,-0.440476656,-0.902226925,-0.900433958,-0.801481187,-0.801159859,840.149231,-3278.5,677.7900391,4640170,60.5,-3.700000048,9.106696129,OnLine,25.20055771,19.86842918,30.43292809,55.31175613,8.196473122,64.42150879,109,6.816226959,4.0,,,,,,,,,,,,,,,,,,,,,,,,
30242,WTG-D,1.234989047,1.235721469,0.774936438,0.775764167,0.874515712,0.875038326,1876.065674,-3278.5,2096.995605,4652359,60.81292343,-3.700000048,13.28254986,OnLine,22.93306351,21.07871628,31.12173653,79.51799774,8.856451988,97.78111267,97,9.173236847,1.258843422,,,,,,,,,,,,,,,,,,,,,,,,
30386,WTG-D,-0.579556763,-0.59644711,-1.034381747,-1.056404352,-0.93806684,-0.957130313,1000.058167,-3278.5,1070.493652,4672414,61.30249023,-3.700000048,10.60956001,OnLine,26.04227257,19.86652756,30.20000076,64.1032486,8.857131004,69.86190796,105,7.254677773,6.3131423,,,,,,,,,,,,,,,,,,,,,,,,
30530,WTG-D,85.00301361,85.0,85.00402832,85.0,85.00284576,85.0,740.2102051,-3278.5,-10.1330986,4707546,45.72772598,-3.700000048,0.0,Fault 1072,33.12828827,24.01626778,30.7702179,0.0,0,65.53678131,193,6.557515621,5.0,,,,,,,,,,,,,,,,,,,,,,,,
30674,WTG-D,6.628709316,6.691007137,6.180160999,6.231050014,6.262531281,6.330324173,2477.462646,-3278.5,2558.79126,4738031,68.26980591,-3.700000048,13.41099548,OnLine,34.61749649,31.94848633,38.8158226,81.17671967,7.213256836,120.2753296,54,11.2957077,0.076787651,,,,,,,,,,,,,,,,,,,,,,,,
30818,WTG-D,7.765891552,7.937008858,6.323400497,6.397045135,6.754169464,6.321998119,2500.0,-3278.5,2490.538818,4786221,68.54421234,-3.700000048,13.04269886,OnLine,36.27767563,37.78153992,42.08683395,79.0610733,5.537957668,288.3983765,190,14.31197643,0.491196632,,,,,,,,,,,,,,,,,,,,,,,,
30962,WTG-D,12.9783659,12.6548214,11.88667107,12.27804947,9.428756714,9.178109169,2325.874268,-3278.5,2506.739502,4845493,68.7032547,-3.700000048,13.5479269,OnLine,36.88862991,38.00185776,42.16310883,82.28666687,7.471265316,703.3466797,183,10.98276615,6.0,,,,,,,,,,,,,,,,,,,,,,,,
31106,WTG-D,-0.153350189,-0.357319027,-1.109095097,-1.259782076,-1.373766541,-0.995809495,751.7458496,-3278.5,800.6784058,4902751,63.27506638,-3.700000048,9.771334648,OnLine,32.3168335,33.84096527,41.10906219,61.33161163,9.064707756,78.27558136,208,6.548111439,5.0,,,,,,,,,,,,,,,,,,,,,,,,
31250,WTG-D,-0.615969062,-0.562283874,-1.050949693,-1.022241116,-0.939748526,-0.922967076,700.2626953,-3278.5,1097.123657,4934863,59.88607025,-3.700000048,10.6938839,OnLine,28.6674366,25.82712746,35.67970276,62.85108948,10.11541843,114.1941757,53,6.437912464,2.740280628,,,,,,,,,,,,,,,,,,,,,,,,
31394,WTG-D,-0.246424466,-0.232651502,-0.712684155,-0.692608833,-0.594207942,-0.593334734,416.3511047,-3278.5,506.7444153,4969006,61.229599,-3.700000048,8.336827278,OnLine,28.15373802,22.09309006,31.79999924,49.65675735,9.363765717,111.9390488,75,5.439088821,12.0,,,,,,,,,,,,,,,,,,,,,,,,
31538,WTG-D,22.18166161,22.17835999,21.66847992,21.71840286,21.81798172,21.81767654,1916.584595,-3278.5,72.24015045,4981036,55.90447235,-3.700000048,7.705341816,OnLine,28.57649803,26.83636665,33.37966919,46.00652695,5.099197865,54.36645508,186,9.211668015,0.0,,,,,,,,,,,,,,,,,,,,,,,,
31682,WTG-D,6.941282749,6.898084641,5.873066425,5.808847904,5.837142944,5.822549343,2451.006348,-3278.5,2492.768799,5026255,67.35769653,-3.700000048,13.20790291,OnLine,31.97793579,32.83924484,38.20000076,81.80570984,7.218827248,254.8934631,196,11.10416031,3.68619132,,,,,,,,,,,,,,,,,,,,,,,,
31826,WTG-D,1.461594224,2.029293537,-1.809117556,-1.496092081,1.543688297,1.33332479,2221.172119,-3278.5,2321.064941,5058370,68.13122559,-3.700000048,13.35677147,OnLine,33.44557953,34.27205276,39.1071701,78.5956192,8.124053001,244.1498413,149,9.912289619,7.0,,,,,,,,,,,,,,,,,,,,,,,,
31970,WTG-D,8.028348923,7.97072649,7.5121665,7.476322174,7.584321976,7.538941383,2500.0,-3278.5,2473.177979,5113608,67.83569336,-3.700000048,13.12505436,OnLine,37.40895462,39.98777771,42.75914001,80.84254456,6.354721069,214.2144775,347,12.54358482,3.0,,,,,,,,,,,,,,,,,,,,,,,,
32114,WTG-D,76.49303436,76.13496399,85.03259277,76.13496399,85.03110504,76.13496399,4.014149189,-3278.5,-12.24433422,5152764,47.42926788,-3.700000048,0.256931335,Weather Outage,32.10919189,27.94376945,33.23923874,1.822025061,0,3.817376614,48,1.122148633,4.0,,,,,,,,,,,,,,,,,,,,,,,,
32258,WTG-D,1.200659156,1.570909977,0.750920296,0.860110343,2.362609386,2.288674116,2368.343994,-3278.5,2514.331299,5172262,67.83894348,-3.700000048,13.45147514,OnLine,31.71336937,30.2835083,38.39997101,79.49500275,7.73512125,253.9106598,132,10.57098675,0.774408817,,,,,,,,,,,,,,,,,,,,,,,,
32402,WTG-D,90.63995361,89.0,90.64157104,89.0,90.5279541,89.0,2500.0,-3278.5,-5.790170193,5190645,27.99158478,-3.700000048,0.0,Repair,21.15362358,18.77514458,22.30713844,0.0,0,140.9644165,6,20.96915817,327.3807983,,,,,,,,,,,,,,,,,,,,,,,,
32546,WTG-D,0.39925915,0.718839228,0.009966316,0.258881867,0.064067014,0.358155966,263.497406,-3278.5,199.0866852,5193149,56.08898163,-3.700000048,7.434534073,OnLine,27.34428596,18.99902725,27.59084702,47.46479034,9.475718498,53.44327164,124,4.758705616,2.0,,,,,,,,,,,,,,,,,,,,,,,,
32690,WTG-D,2.303792238,2.286808491,1.851638675,1.826851249,1.948210955,1.926125407,4.362874985,-3278.5,-14.38002205,5209186,54.42704391,-3.700000048,7.25066185,RunUp,32.39459229,18.94590187,32.96061707,43.50716782,18.2152977,144.3083344,67,2.420063496,35.0,,,,,,,,,,,,,,,,,,,,,,,,
32834,WTG-D,-0.240416616,-0.595597804,-0.660229802,-1.055555105,-1.630887747,-0.956281006,1348.265625,-3278.5,1482.380737,5236286,63.19033432,-3.700000048,11.87742901,OnLine,26.88047218,20.79667473,34.5552597,71.39861298,8.972213745,70.22306061,1,8.04097271,7.0,,,,,,,,,,,,,,,,,,,,,,,,
32978,WTG-D,-0.196987137,-0.041602675,-0.464241624,-0.645301044,-1.948611379,-1.933044076,1726.648926,-3278.5,1220.152466,5250762,58.94776535,-3.700000048,11.21726131,OnLine,31.69672966,26.24209404,35.66544724,67.55667877,7.742246628,69.42603302,152,8.794121742,0.239251077,,,,,,,,,,,,,,,,,,,,,,,,
33122,WTG-D,9.609579086,9.916970253,10.10452271,9.666047096,12.77115917,12.50061512,2495.487305,-3278.5,2022.582764,5282878,68.56607056,-3.700000048,13.20334148,OnLine,41.83659744,36.93454361,43.07432938,81.26567841,5.812151909,354.0343933,186,13.73590374,11.0,,,,,,,,,,,,,,,,,,,,,,,,
33266,WTG-D,10.50533772,10.44534874,10.12128258,9.985334396,10.1558485,10.08507633,2489.006348,-3278.5,1833.649536,5321024,68.69999695,-3.700000048,13.32628345,OnLine,43.32696533,40.86164856,45.29946518,80.11439514,6.749638557,423.7063599,191,12.08434391,1.676809669,,,,,,,,,,,,,,,,,,,,,,,,
33410,WTG-D,10.4497633,10.38638878,9.892727852,9.806767464,10.28149414,10.16649723,2463.075928,-3278.5,1556.871338,5362177,68.79428864,-3.700000048,13.09047413,OnLine,42.66943359,43.8105545,46.90740204,78.88581085,7.245679855,246.2005157,185,10.97632694,10.0,,,,,,,,,,,,,,,,,,,,,,,,
33554,WTG-D,-0.653599799,-0.636184275,-1.013320208,-1.078122377,-0.963687241,-0.848665953,800.4748535,-3278.5,640.6237183,5410364,66.19999695,-3.700000048,8.968289375,OnLine,39.0234642,40.9922905,46.50308228,56.29428482,8.075237274,189.2738037,154,6.742300034,34.0,,,,,,,,,,,,,,,,,,,,,,,,
33698,WTG-D,-1.816445351,-1.233371735,-0.920329452,-1.295780897,0.39699015,0.208898157,1678.936401,-3278.5,1563.747559,5449519,68.12827301,-3.700000048,11.86777878,OnLine,39.20365524,39.97747803,45.0,72.03199005,8.022936821,233.6470032,181,8.806859016,2.0,,,,,,,,,,,,,,,,,,,,,,,,
33842,WTG-D,1.928854108,2.164876223,-2.611467123,-2.10291028,0.6606552,-0.211514995,2208.088867,-3278.5,2029.098267,5500733,68.11969757,-3.700000048,13.27937508,OnLine,39.18319702,40.97426224,45.75630188,80.66963196,8.167434692,219.0582733,182,9.898852348,17.33547401,,,,,,,,,,,,,,,,,,,,,,,,
33986,WTG-D,-0.636481345,-0.641938269,-1.06286335,-1.041973591,-0.900770545,-0.919063449,1014.153625,-3278.5,1080.411377,5513313,67.28741455,-3.700000048,10.76670837,OnLine,37.33798981,35.00322723,41.13067245,67.8321991,8.974647522,203.1239929,142,7.286712646,8.0,,,,,,,,,,,,,,,,,,,,,,,,
34130,WTG-D,84.98068237,78.79601288,80.11804199,78.79601288,84.98313904,78.79601288,16.22562218,-3278.5,-12.47722244,5520948,59.33638,-3.700000048,0.182173982,Weather Outage,39.04644775,34.87067413,39.79373169,1.090700746,0,73.68474579,164,2.898938656,2.0,,,,,,,,,,,,,,,,,,,,,,,,
34274,WTG-D,-0.767374277,-0.652346849,-1.144589424,-1.188340068,-0.778024852,-0.694801927,1049.747559,-3278.5,1034.828491,5544020,61.59931946,-3.700000048,10.6099472,OnLine,33.06576157,32.76302719,40.9708252,63.22388077,8.885692596,103.8591614,80,7.331138611,6.0,,,,,,,,,,,,,,,,,,,,,,,,
34418,WTG-D,1.354688883,1.191979051,-2.251644135,-1.774299026,-1.529812813,-1.987752676,1761.860229,-3278.5,1901.168823,5553442,67.75737,-3.700000048,12.92791557,OnLine,34.33980179,33.16571808,40.58548737,77.84902954,8.832963943,220.0200653,155,8.882724762,3.349440813,,,,,,,,,,,,,,,,,,,,,,,,
34562,WTG-D,15.68373871,15.79865837,12.49998093,14.64325523,14.20592785,13.57162189,2500.0,-3278.5,2187.967285,5595600,69.11981201,-3.700000048,13.40959835,OnLine,42.14358139,41.8646698,44.71844482,80.76327515,5.138893127,344.8167725,208,15.90421009,0.0,,,,,,,,,,,,,,,,,,,,,,,,
34706,WTG-D,-0.463750809,-0.624871433,-0.965545297,-1.010708928,-1.116023421,-0.922653079,127.6199799,-3278.5,400.8145447,5621096,57.75974274,-3.700000048,7.991447926,OnLine,37.70984268,34.99806595,41.02297211,51.01172256,12.50917149,64.9565506,145,3.909227371,9.458562851,,,,,,,,,,,,,,,,,,,,,,,,
34850,WTG-D,85.02086639,85.0,85.01557922,85.0,85.01999664,85.0,2500.0,-3278.5,-8.091347694,5624523,39.86645889,-3.700000048,0.576047778,Fault 6702,37.27453613,33.01482391,32.42390823,2.212387085,0.11696507,81.61981964,190,16.04928398,14.30737114,,,,,,,,,,,,,,,,,,,,,,,,
34994,WTG-D,1.717029929,1.802000999,1.329285264,1.416163564,1.418319345,1.504213929,2190.271729,-3278.5,2540.844971,5646998,68.13669586,-3.700000048,13.43501663,OnLine,31.65778732,30.75143051,38.15162659,80.06845856,8.31771183,192.1452637,58,9.837841034,6.0,,,,,,,,,,,,,,,,,,,,,,,,
35138,WTG-D,84.97431946,85.0,84.97412872,85.0,84.97426605,85.0,2304.510254,-3278.5,-3.072181702,5669675,32.1672554,-3.700000048,0.066282883,Fault 6702,27.65971184,20.07417107,23.60247993,2.229572058,0,28.63485909,38,10.21399212,1.0,,,,,,,,,,,,,,,,,,,,,,,,
35282,WTG-D,84.97431946,85.0,84.97412872,85.0,84.97426605,85.0,1362.801758,-3278.5,-4.168268204,5669675,23.88206863,-3.700000048,0.0,Repair,21.00325584,20.03683472,18.67961502,2.493508816,0,13.75913334,132,8.069326401,0.0,,,,,,,,,,,,,,,,,,,,,,,,
35426,WTG-D,84.97431946,85.0,84.97412872,85.0,84.97426605,85.0,299.5134277,-3278.5,-6.305241108,5669675,18.78732109,-3.700000048,0.258829266,Repair,14.75315762,15.00127029,14.3009758,0.0,0,19.49847412,94,4.936957359,1.0,,,,,,,,,,,,,,,,,,,,,,,,
35570,WTG-D,84.97431946,85.0,84.97412872,85.0,84.97426605,85.0,1055.309692,-3278.5,-1.683630705,5669675,19.48648262,-3.700000048,0.201033235,Repair,15.58830547,17.94057655,14.83055115,0.296783894,0,20.81341553,346,7.384109974,10.0,,,,,,,,,,,,,,,,,,,,,,,,
35714,WTG-D,84.9781723,85.0,84.97979736,85.0,84.97859192,85.0,1122.256714,-3278.5,-8.267692566,5676442,37.8764534,-3.700000048,0.0,Fault 6702,24.97209358,14.90897751,18.75657272,1.970277905,0,51.56199265,321,7.534468174,9.0,,,,,,,,,,,,,,,,,,,,,,,,
35858,WTG-D,84.9781723,85.0,84.97979736,85.0,84.97859192,85.0,2.145922899,-3278.5,-2.267254591,5676442,26.20626259,-3.700000048,0.0,Repair,22.76106834,23.59057426,19.75652122,0.80485481,0,1.745404124,92,0.419890106,32.0,,,,,,,,,,,,,,,,,,,,,,,,
36002,WTG-D,84.9781723,85.0,84.97979736,85.0,84.97859192,85.0,2465.373779,-3278.5,-1.682915449,5676442,29.47049713,-3.700000048,0.0,Repair,26.96923065,29.87568092,24.85641479,2.260063171,0.08288534,10.73436356,182,12.4765501,9.0,,,,,,,,,,,,,,,,,,,,,,,,
36146,WTG-D,84.9781723,85.0,84.97979736,85.0,84.97859192,85.0,2500.0,-3278.5,-4.213465214,5676442,33.18560791,-3.700000048,0.223209053,Repair,29.35898781,31.83180618,27.69999886,1.280623913,0.044994786,29.21791267,186,15.71110153,17.0,,,,,,,,,,,,,,,,,,,,,,,,
36290,WTG-D,84.9781723,85.0,84.97969818,85.0,84.97859192,85.0,2471.486816,-3278.5,-6.817120075,5676442,38.16042328,-3.700000048,0.0,Repair,30.98091507,32.04883194,29.73837662,2.228037596,0,81.21265411,187,11.1560688,5.0,,,,,,,,,,,,,,,,,,,,,,,,
36434,WTG-D,84.9781723,85.0,84.97969818,85.0,84.97859192,85.0,1120.757202,-3278.5,-1.93874526,5676442,37.46373367,-3.700000048,0.182399213,Repair,30.31501389,31.93431282,29.08043098,2.454084635,0,28.15367889,191,7.525893688,7.0,,,,,,,,,,,,,,,,,,,,,,,,
36578,WTG-D,84.9781723,85.0,84.97969818,85.0,84.97859192,85.0,5.005103111,-3278.5,-1.610580206,5676442,34.33137512,-3.700000048,0.2347866,Repair,29.12420654,29.98901176,28.41460419,2.771923065,0,40.93411255,199,1.603483796,10.0,,,,,,,,,,,,,,,,,,,,,,,,
36722,WTG-D,84.9781723,85.0,84.97969818,85.0,84.97859192,85.0,1058.731445,-3278.5,-5.494810104,5676442,24.74339294,-3.700000048,0.0,Repair,20.33363342,19.92036247,21.1237278,1.397847056,0,12.40252876,43,7.314362526,9.0,,,,,,,,,,,,,,,,,,,,,,,,
36866,WTG-D,84.9781723,85,84.97969818,85,84.97859192,85,168.3643494,-3278.5,-4.703373432,5676442,25.88092422,-3.700000048,0,Repair,22.77259254,24.84387016,21.19999886,0,0,26.27803993,118,4.205606937,5,,,,,,,,,,,,,,,,,,,,,,,,
37010,WTG-D,84.9781723,85,84.97969818,85,84.97859192,85,1607.56665,-3278.5,-7.137132168,5676442,27.75260544,-3.700000048,0,Repair,25.77500725,27.10810852,23.4964695,0.272267252,0,55.95874023,169,8.556905746,4,,,,,,,,,,,,,,,,,,,,,,,,
37154,WTG-D,84.9781723,85,84.97969818,85,84.97859192,85,2331.69458,-3278.5,-1.619872093,5676442,29.05225372,-3.700000048,0.009850213,Repair,26.91159821,28.99568939,24.92012978,2.751930714,0,27.61838913,180,10.50400829,2,,,,,,,,,,,,,,,,,,,,,,,,
37298,WTG-D,84.9781723,85,84.97969818,85,84.97859192,85,1393.140137,-3278.5,-3.352599382,5676442,28.80470848,-3.700000048,0.190772533,Repair,25.80793762,27.99338722,24.96711349,2.416015148,0,18.74207497,179,8.116189957,5,,,,,,,,,,,,,,,,,,,,,,,,
37442,WTG-D,84.9781723,85,84.97969818,85,84.97859192,85,1178.349121,-3278.5,-4.441007137,5676442,31.44833755,-3.700000048,0.002040025,Repair,29.71401215,31.03551865,27.14166451,1.475056767,0,7.047199249,171,7.617601395,3.227723598,,,,,,,,,,,,,,,,,,,,,,,,
37586,WTG-D,84.9781723,85,84.97969818,85,84.97859192,85,79.17514038,-3278.5,-1.659128904,5676442,30.90256882,-3.700000048,0,Repair,28.71522141,30.84977531,27.29664421,0.34867534,0,9.540863037,164,3.545794725,1,,,,,,,,,,,,,,,,,,,,,,,,
37730,WTG-D,84.9781723,85,84.97969818,85,84.97859192,85,247.1756134,-3278.5,-2.121444464,5676442,28.80019951,-3.700000048,0,Repair,25.89414024,27.95130348,25.21408463,0,0,21.21989059,158,4.422365189,1.42980957,,,,,,,,,,,,,,,,,,,,,,,,
37874,WTG-D,84.9781723,85,84.97969818,85,84.97859192,85,355.7043457,-3278.5,-4.476765633,5676442,29.86179924,-3.700000048,0.01576787,Repair,27.65955925,29.84222794,26.13264084,2.136621952,0,72.46286774,173,5.203631878,7,,,,,,,,,,,,,,,,,,,,,,,,
38018,WTG-D,84.9781723,85,84.97969818,85,84.97859192,85,538.2952271,-3278.5,-2.421280861,5676442,32.0510788,-3.700000048,0,Repair,30.05504417,32.8002243,28.05880165,0.473687828,0,9.83991909,153,5.888329029,1,,,,,,,,,,,,,,,,,,,,,,,,
38162,WTG-D,84.9781723,85,84.97969818,85,84.97859192,85,396.9770508,-3278.5,-1.72147274,5676442,36.03151703,-3.700000048,0.31359756,Repair,33.57195663,36.7913475,31.84947586,1.890289545,0,9.100042343,146,5.369385719,7.645107746,,,,,,,,,,,,,,,,,,,,,,,,
38306,WTG-D,84.9781723,85,84.97969818,85,84.97859192,85,2410.673096,-3278.5,-1.896837473,5676442,40.93079758,-3.700000048,0.493057728,Repair,36.37672043,38.29860306,34.60913849,2.927191257,0.256039739,133.8439636,199,11.23574829,8.757483482,,,,,,,,,,,,,,,,,,,,,,,,
38450,WTG-D,84.9781723,85,84.97974396,85,84.97859192,85,2499.780029,-3278.5,-7.373551846,5676442,41.84633636,-3.700000048,0.530185521,Repair,35.25218964,36.83021164,34.31705093,3.210671902,0.200792462,127.2278595,199,13.55462551,5,,,,,,,,,,,,,,,,,,,,,,,,
38594,WTG-D,84.9781723,85,84.97974396,85,84.97859192,85,2500,-3278.5,-6.708436012,5676442,40.53136444,-3.700000048,0,Repair,33.29427338,34.83958435,32.3282547,1.675441265,0,43.48666763,183,13.81550312,17,,,,,,,,,,,,,,,,,,,,,,,,
38738,WTG-D,84.9781723,85,84.97974396,85,84.97859192,85,1596.346558,-3278.5,-2.412087917,5676442,38.75275803,-3.700000048,0.150296599,Repair,33.45801163,34.98138428,32.18691635,2.546573877,0,26.88154984,181,8.523141861,9,,,,,,,,,,,,,,,,,,,,,,,,
38882,WTG-D,84.9781723,85,84.97974396,85,84.97859192,85,355.3204956,-3278.5,-1.83102572,5676442,38.49807739,-3.700000048,0,Repair,34.46133041,36.05706024,32.8032074,2.804229259,0,19.80070305,198,5.090974331,12,,,,,,,,,,,,,,,,,,,,,,,,
39026,WTG-D,84.9781723,85,84.97974396,85,84.97859192,85,359.1193542,-3278.5,-3.841135025,5676442,38.88273621,-3.700000048,0,Repair,35.47737503,36.90036011,33.75391006,0,0,24.43120956,192,5.217346668,11,,,,,,,,,,,,,,,,,,,,,,,,
39170,WTG-D,85.02524567,85,85.02528381,85,85.02475739,85,2050.854492,-3278.5,-1.752113581,5676442,37.2361908,-3.700000048,0,Repair,33.88940048,35.01470566,32.72895432,0,0,23.16692162,161,9.531189919,10.22549629,,,,,,,,,,,,,,,,,,,,,,,,
39314,WTG-D,85.02524567,85,85.02528381,85,85.02475739,85,1766.661377,-3278.5,-1.766645312,5676442,36.28531647,-3.700000048,0,Repair,32.30102921,34.75072098,31.46485519,0,0,28.61943245,163,9.022909164,11,,,,,,,,,,,,,,,,,,,,,,,,
39458,WTG-D,85.02524567,85,85.02528381,85,85.02475739,85,2468.228271,-3278.5,-2.811425209,5676442,36.54735565,-3.700000048,0,Repair,32.32446671,34.99886322,31.61221123,0,0,16.42294121,168,11.02748489,13,,,,,,,,,,,,,,,,,,,,,,,,
