,turbine,date & time,op time,blade1actual,blade1set,blade2actual,blade2set,blade3actual,blade3set,down time,expected power,gearbearing int temp,power,production,gearbox bearing temp,rotor bearing 2 temp,rotor speed,state and fault,generating outboard bearing temp,hub temp,shaft bearing temp,tip speed,tip speed ratio,tower accel,wind dir,wind speed,yaw dev
21026,WTG-E,12-Feb-22 23:10:00,10335234,5.073288918,5.103473663,5.065901279,5.095172882,4.741436005,4.76670599,1583231,2659.729004,-3278.5,2818.402832,3033810,63.4379921,-3.700000048,13.43275642,OnLine,35.01773834,6.314366341,40.20824432,88.94036865,8.58394146,74.44445801,193,10.43900967,5.797770977
21170,WTG-E,13-Feb-22 23:10:00,10411754,8.616418839,8.617814064,8.613241196,8.609512329,8.282887459,8.281045914,1583231,2657.299561,-3278.5,1381.333374,3070142,69.07489777,-3.700000048,13.4414053,OnLine,43.71827698,13.8169508,43.22112656,87.20657349,8.550239563,66.03985596,170,10.42642307,1.273086905
21314,WTG-E,14-Feb-22 23:10:00,10479705,1.258584976,1.284788489,1.212777972,1.276487708,0.928574204,0.948021054,1583231,2176.391602,-3278.5,2266.735107,3091472,69.92527771,-3.700000048,13.40970993,OnLine,48.04992294,17.70217705,47.59127808,89.08777618,9.981801033,173.6906281,113,8.98972702,0.719100058
21458,WTG-E,15-Feb-22 23:10:00,10549234,14.74148178,14.81622696,14.75348186,14.81676769,14.42504883,14.49174309,1583231,2820,-3278.5,2823.413086,3135150,70.20890808,-3.700000048,13.30239201,OnLine,49.47414017,20.94664001,50.22239685,89.65502167,4.644415855,292.5399475,177,18.85278893,4
21602,WTG-E,16-Feb-22 23:10:00,10634842,10.69366741,10.69417477,10.68256474,10.68605804,10.35910511,10.35778046,1583231,2815.653564,-3278.5,1885.675415,3193432,68.79870605,-3.700000048,13.73639584,OnLine,45.86468887,17.19181633,52.16280365,88.6370697,7.414890289,118.3543015,22,12.21055317,2.208088875
21746,WTG-E,17-Feb-22 23:10:00,10695253,84.98570251,81.22245026,84.98570251,81.22245026,84.98644257,81.22245026,1583231,0,-3278.5,-13.44317722,3226602,41.47950745,-3.700000048,0,Weather Outage,22.16720772,6.537816525,29.22584724,0,Calc Failed,1.76848495,251,0,81
21890,WTG-E,18-Feb-22 23:10:00,10752812,2.564306498,2.553224802,2.590362072,2.543722391,2.227991343,2.216457367,1585026,2192.69043,-3278.5,2737.898193,3243618,66.72859955,-3.700000048,13.47538185,OnLine,40.247612,11.28455067,39.54114532,89.68981934,9.919822693,77.80335999,229,9.022703171,3
22034,WTG-E,19-Feb-22 23:10:00,10810904,84.99356842,84.7440567,84.99793243,84.7440567,84.99625397,84.7440567,1586616,2805.729248,-3278.5,-17.42992401,3273436,47.42769623,-3.700000048,0.306149185,External Curtailment,34.98968124,14.87333488,32.5851326,0.183374181,0,13.71808338,176,13.17728901,10
22178,WTG-E,20-Feb-22 23:10:00,10861171,4.331599712,4.393313885,4.313589096,4.385012627,3.988837957,4.056546211,1586616,2464.697998,-3278.5,2245.314209,3302470,69.59999847,-3.700000048,13.44675922,OnLine,49.44620132,19.81336784,49.03297043,89.8575058,9.192960739,121.626564,151,9.764752388,1
22322,WTG-E,21-Feb-22 23:10:00,10929643,9.489376068,9.190761566,10.14576626,10.28637695,8.290486336,8.467446327,1586616,2820,-3278.5,2819.205322,3347897,70.19999695,-3.700000048,13.54301071,OnLine,52.29178619,20.12467957,53.81112289,90.22790527,5.89163065,117.2969437,350,15.27282143,0.447812706
22466,WTG-E,22-Feb-22 23:10:00,11015256,8.511245728,8.467665672,8.138250351,8.066057205,7.679164886,7.395123482,1586616,2806.187012,-3278.5,2345.830078,3406177,62.56743622,-3.700000048,13.33758736,OnLine,32.65287018,0.054692231,42.3030014,90.28154755,7.531633854,237.457016,8,11.78188896,6.781122208
22610,WTG-E,23-Feb-22 23:10:00,11101901,-0.733127952,-0.630493581,-0.737664759,-0.638794422,-1.07168746,-0.967261076,1586616,644.1524658,-3278.5,534.6378174,3449353,60.49323654,-3.700000048,7.917239189,OnLine,23.29136848,1.863106728,30.67495346,52.64730072,9.231184959,69.45310211,81,5.739300728,17
22754,WTG-E,24-Feb-22 23:10:00,11186498,-0.733929634,-0.735097468,-0.746821165,-0.743398309,-1.064741015,-1.071864963,1586616,1623.803223,-3278.5,1502.256836,3462387,58.74433136,-3.700000048,11.13601303,OnLine,26.92780113,2.812763929,30.47533798,73.8762207,9.347514153,36.26507568,37,7.925339699,6
22898,WTG-E,25-Feb-22 23:10:00,11266071,-0.6841048,-0.67482847,-0.69102639,-0.683129311,-1.07598877,-1.011595964,1586616,511.4925842,-3278.5,468.7947388,3471409,62.15306091,-3.700000048,7.714761734,OnLine,24.27253151,3.085045338,28.49397087,52.18843079,9.653940201,28.24858475,74,5.343853951,5
23042,WTG-E,26-Feb-22 23:10:00,11318355,0.51963371,0.55312717,0.515850961,0.544826329,0.186217919,0.216359645,1586616,15.56758118,-3278.5,-21.32922173,3476189,43.82191467,-3.700000048,3.200561047,RunUp,19.57747459,12.10164738,24.10280609,19.37626457,12.96245861,11.01486206,7,1.639990926,11
23186,WTG-E,27-Feb-22 23:10:00,11384832,-0.74101311,0.532203257,-0.733324766,0.523070931,-0.009686072,0.180410013,1586616,764.0543213,-3278.5,926.0643921,3492533,59.93550491,-3.700000048,9.732123375,OnLine,36.11296082,15.81617451,38.82199478,66.10069275,10.58770752,117.3178864,201,6.102656841,2
23330,WTG-E,28-Feb-22 23:10:00,11466380,5.45402956,5.624166965,5.441814899,5.615866184,5.196280956,5.287399769,1586616,2758.333008,-3278.5,2845.461182,3515992,70.27548981,-3.700000048,13.49269104,OnLine,48.85078049,19.04863739,48.21956253,88.41252899,8.215397835,99.59819794,220,10.94991207,3.734102964
23474,WTG-E,01-Mar-22 23:10:00,11540911,9.292442322,9.327486992,9.287837029,9.319186211,8.950324059,8.990719795,1586616,2819.988525,-3278.5,2512.168457,3539800,70.14807892,-3.700000048,13.47882271,OnLine,49.33428955,24.13263321,49.21957779,89.55979919,6.464385033,83.30220795,219,13.8552084,1
23618,WTG-E,02-Mar-22 23:10:00,11617436,-0.448979676,-0.427591741,-0.468505442,-0.435892582,-0.793044031,-0.764359295,1586616,1642.094849,-3278.5,1906.792114,3563092,67.99882507,-3.700000048,12.46865082,OnLine,47.22283554,25.28464127,51.08050537,81.4420166,10.47585583,79.18838501,200,7.960180759,3.259250641
23762,WTG-E,03-Mar-22 23:10:00,11681879,84.49284363,83.96160126,85.01630402,83.96160126,85.02218628,83.96160126,1589519,2819.538086,-3278.5,-14.0991869,3587477,58.35529709,-3.700000048,0.658706605,External Curtailment,47.889431,27.64720535,49.01667023,2.485539436,0.3228679,5.624194145,183,14.18268967,15
23906,WTG-E,04-Mar-22 23:10:00,11733887,17.58606148,17.64613342,17.57818985,17.63783264,17.257967,17.30936623,1589519,2820,-3278.5,898.5664673,3611824,57.70038223,-3.700000048,11.67219257,OnLine,43.05799484,22.77686501,43.95668793,76.95890045,5.40909338,148.7801819,179,14.28787518,3
24050,WTG-E,05-Mar-22 23:10:00,11798347,2.216479301,2.208478928,2.20287919,2.200178146,1.885235786,1.871711612,1589519,2549.448486,-3278.5,2439.687256,3643380,68.8690567,-3.700000048,13.40550804,OnLine,47.39245987,17.8230896,52.90789795,87.72975159,8.951974869,111.0131149,354,9.93397522,6
24194,WTG-E,06-Mar-22 23:10:00,11883976,4.791771412,4.865158081,4.783062458,4.8568573,4.444812775,4.528390884,1589519,2819.726074,-3278.5,2839.658691,3689543,64.00086975,-3.700000048,13.67759991,OnLine,34.89994431,4.575382233,45.90718079,88.21359253,6.970915794,155.8381042,329,13.02460194,1
24338,WTG-E,07-Mar-22 23:10:00,11916842,1.640616417,1.647580504,1.632127285,1.639279604,1.318533659,1.31081295,1592533,86.97121429,-3278.5,56.57665634,3707658,43.93146133,-3.700000048,7.5090909,OnLine,20.86322021,5.132782936,22.55414391,51.73781204,14.71058846,10.75230217,52,3.394547462,0.730549216
24482,WTG-E,08-Mar-22 23:10:00,11957183,1.485141873,1.471655488,1.472830653,1.463354588,1.142009854,1.134887934,1594463,53.8856926,-3278.5,13.07687569,3709018,40.99782181,-3.700000048,7.49732542,OnLine,20.4147377,10.84042358,22.04226303,51.18471527,15.72054863,11.77299881,138,3.176879644,3
2,WTG-F,20-Sep-21 00:10:00,3387012,9.05118084,9.092700958,8.883493423,8.927616119,8.485524178,8.528806686,209933,2615.612549,-3278.5,2080.904297,1305505,68.5,-3.700000048,13.46064949,OnLine,43.48558044,33.06642151,53.09142685,89.50933838,8.691979408,124.4357681,147,10.29190636,1.677734375
146,WTG-F,21-Sep-21 00:10:00,3473614,8.981469154,9.011880875,8.811178207,8.846796036,8.419792175,8.447985649,209933,2819.700928,-3278.5,2021.873779,1347670,68.06820679,-3.700000048,13.52201748,OnLine,40.64248657,29.95508957,53.43795776,89.91741943,7.130792141,119.1952209,345,12.70091248,9
290,WTG-F,22-Sep-21 00:10:00,3560232,3.906402588,3.965563297,3.745896578,3.800478458,3.346419096,3.401668549,209933,703.0214233,-3278.5,1043.21875,1388811,61.46389771,-3.700000048,10.57441902,OnLine,34.07567978,24.18312836,47.96829605,70.3167572,12.25182056,124.4318848,9,5.926430702,2.914463282
434,WTG-F,23-Sep-21 00:10:00,3607810,5.574287891,5.647765636,5.416251659,5.482680798,5.014690876,5.083870888,209933,524.9307861,-3278.5,551.5324097,1392131,63.14269257,-3.700000048,10.2209177,OnLine,35.33528137,27.80011559,40.16441727,67.96607971,12.48714828,33.77736282,118,5.397213936,4.680847168
578,WTG-F,24-Sep-21 00:10:00,3693426,8.377337456,8.842946053,8.420192719,8.082164764,10.18739128,10.12958908,209933,2812.112061,-3278.5,2126.435791,1425249,68.0943222,-3.700000048,13.43772411,OnLine,40.25757599,28.03273201,50.94718552,89.35689545,7.176982403,102.5841141,162,12.48817253,3.490698099
722,WTG-F,25-Sep-21 00:10:00,3780025,5.391527176,5.441694736,5.228314877,5.276609898,4.825144768,4.877799988,209933,1789.826172,-3278.5,1759.92749,1457343,65.05979156,-3.700000048,13.55880928,OnLine,37.04488754,27.98907852,50.09999847,90.16207886,10.86104774,119.7143021,27,8.241573334,2.055744886
866,WTG-F,26-Sep-21 00:10:00,3866646,13.78214264,13.64303017,11.5011797,11.88633728,11.00463104,10.56190014,209933,2820,-3278.5,1555.555542,1482413,67.83310699,-3.700000048,13.48521519,OnLine,41.55953979,29.97273445,50.01073456,89.67269897,6.171007156,145.9638367,164,14.49833012,0.928833008
1010,WTG-F,27-Sep-21 00:10:00,3951249,12.63263798,12.66751671,12.46139622,12.50243187,12.07043266,12.10362244,209933,2819.976563,-3278.5,1330.00647,1523557,67.98464203,-3.700000048,13.10999298,OnLine,41.19412231,31.80606079,53.31929398,87.17757416,6.553423405,100.8912582,177,13.37253761,0.980438411
1154,WTG-F,28-Sep-21 00:10:00,4011130,4.659524918,4.610526085,4.492811203,4.445441246,4.092664719,4.046631336,210501,2569.266113,-3278.5,2451.966553,1551433,68.40000153,-3.700000048,13.5317564,OnLine,42.8342514,31.94451332,52.44619751,89.98217773,8.659938812,173.8294678,181,10.40873623,2.106262207
1298,WTG-F,29-Sep-21 00:10:00,4097640,-0.60691148,-0.469006598,-0.774467945,-0.634091496,-1.172308087,-1.032901406,210501,1632.597656,-3278.5,1305.795898,1578197,63.96405029,-3.700000048,11.00447464,OnLine,41.60354996,31.92234993,52.43600464,73.17650604,9.076952934,50.60831833,164,7.942090988,5.030548096
1442,WTG-F,30-Sep-21 00:10:00,4184244,1.290249467,1.249602437,1.130412459,1.084517479,0.735720336,0.685707569,210501,2175.818848,-3278.5,2375.508301,1615328,68.30953217,-3.700000048,13.32646084,OnLine,41.57733536,29.91148376,54.08417892,88.61702728,9.937943459,110.7557831,125,8.984185219,1.83439672
1586,WTG-F,01-Oct-21 00:10:00,4256762,85.00241089,84.28875732,85.00190735,84.28875732,85.0027771,84.28875732,210501,76.24578857,-3278.5,-18.80847931,1633117,58.43278122,-3.700000048,0.037391692,External Curtailment,31.29885101,23.97778511,39.40193939,0.248643696,0.077095233,62.8797226,26,3.198306322,16.96391869
1730,WTG-F,02-Oct-21 00:10:00,4297422,80.39434052,79.83773041,80.09438324,79.83773041,85.02137756,79.83773041,210580,3.094273329,-3278.5,-12.45689487,1636122,41.12848663,-3.700000048,0.231519505,Weather Outage,30.8040905,24.69776917,30.55508804,1.539536357,4.478713512,3.020308495,27,0.343808144,53.45835114
1874,WTG-F,03-Oct-21 00:10:00,4350819,2.135449648,2.076089382,1.907270551,1.911004305,1.513726711,1.512194395,210580,18.06307411,-3278.5,20.66904449,1640551,59.06746674,-3.700000048,7.766082764,OnLine,32.06743622,23.9969883,38.21203613,51.64215469,25.88643456,34.66698837,-4,2.007008314,13.00163937
2018,WTG-F,04-Oct-21 00:10:00,4420308,65.02364349,64.10108948,65.02422333,64.01579285,65.02235413,63.80975723,210580,8.14867115,-3278.5,-19.90999413,1647574,57.46007156,-3.700000048,0.084551796,OK,34.20871353,29.03747559,39.88456726,0.562244475,0.537954092,3.817376614,131,0.905407906,0.038833618
2162,WTG-F,05-Oct-21 00:10:00,4465998,-0.606643796,-0.412261933,-0.780256212,-0.596893549,-1.149111867,-0.96667248,210580,1127.885742,-3278.5,1410.128296,1652537,61.37679672,-3.700000048,11.23818398,OnLine,37.08680725,27.85663986,47.10276031,74.73060608,10.72221565,26.93345261,131,6.960872173,5.297746181
2306,WTG-F,06-Oct-21 00:10:00,4510545,6.803435802,6.773591042,6.637769699,6.608506203,6.235712528,6.209695816,210580,2819.926758,-3278.5,2845.742676,1659255,68.42343903,-3.700000048,13.46005058,OnLine,37.50379944,27.84824371,45.79035187,89.50535583,6.899209976,116.1141129,84,12.99018002,3.714856386
2450,WTG-F,07-Oct-21 00:10:00,4560340,-0.57376641,-0.579954565,-0.738509178,-0.745039463,-1.137557387,-1.143849373,210580,1102.015503,-3278.5,1258.76123,1672997,60.24792862,-3.700000048,10.80213165,OnLine,35.30707169,25.07851601,45.34170151,69.89234924,10.17252636,13.34240246,130,7.060829163,0.707264185
2594,WTG-F,08-Oct-21 00:10:00,4646759,1.170280099,1.204029202,1.005824447,1.038944364,0.609666228,0.640134454,210580,2160.262695,-3278.5,2244.42334,1706584,68.49751282,-3.700000048,13.38046265,OnLine,41.69755554,29.89634895,54.3687706,87.67783356,9.944702148,90.47182465,140,8.960087776,1.759763002
2738,WTG-F,09-Oct-21 00:10:00,4733399,6.656461716,6.726445198,6.488912106,6.561360359,6.095749855,6.162550449,210580,2175.611816,-3278.5,1794.678223,1736685,68.50328827,-3.700000048,12.57113361,OnLine,44.03897858,31.96354675,53.94727325,83.5943222,10.78510666,233.7752838,180,8.031516075,1
2882,WTG-F,10-Oct-21 00:10:00,4820000,7.355648518,7.50326395,7.192848682,7.338183403,6.796217918,6.939364433,210580,2760.950195,-3278.5,2332.323975,1792921,68.59999847,-3.700000048,13.42096138,OnLine,43.99764252,31.74541092,54.93299103,88.43811035,7.877912521,123.8909454,166,11.43597603,1.330528975
3026,WTG-F,11-Oct-21 00:10:00,4904594,11.97181797,12.56560612,13.30834103,12.88737297,14.43950081,14.68489075,210580,2820,-3278.5,2192.179688,1832083,67.346138,-3.700000048,13.56340885,OnLine,32.12094879,19.01575851,46.79841995,89.90052795,5.772326946,184.7610321,356,15.68365955,5
3170,WTG-F,12-Oct-21 00:10:00,4978105,4.794192791,4.766532898,4.637559414,4.601448059,4.229860783,4.202638149,210580,2715.515381,-3278.5,2832.712646,1865452,68.3156662,-3.700000048,13.44733906,OnLine,38.09140015,24.05105209,48.21175385,87.66544342,7.948716164,99.19572449,138,11.24634457,3.616609812
3314,WTG-F,13-Oct-21 00:10:00,5064719,11.18201828,11.22320461,11.0227108,11.05811977,10.61814976,10.65930939,210580,2820,-3278.5,2513.164551,1924715,68.20973969,-3.700000048,13.32554054,OnLine,40.18503189,25.0361824,49.72493362,91.44142151,6.084879875,168.8935242,142,14.56126881,0
3458,WTG-F,14-Oct-21 00:10:00,5133198,0.380375504,0.723573029,0.215188339,0.558488131,-0.17568627,0.159678191,212467,270.4071045,-3278.5,253.2969513,1942928,60.96042633,-3.700000048,7.457231522,OnLine,32.1806488,24.76789856,39.58006668,51.03869629,11.22574711,49.20637894,127,4.411743641,6
3602,WTG-F,15-Oct-21 00:10:00,5197571,-0.772473454,-0.28377533,-0.716549456,-0.221190527,-1.069995165,-0.576007783,212467,487.0758057,-3278.5,615.3579712,1946106,58.05761719,-3.700000048,8.428177834,OnLine,30.753685,20.21580505,38.90000153,54.58586884,10.15173531,83.79694366,-10,5.430685043,19.20247459
3746,WTG-F,16-Oct-21 00:10:00,5284212,-0.788542747,-0.35835436,-0.73291111,-0.295769542,-1.075851798,-0.650586605,212467,277.7903442,-3278.5,431.2676392,1992289,61.8370018,-3.700000048,7.607323647,OnLine,29.58506393,18.72156525,42.43143463,52.32746887,11.35741329,23.3918972,343,4.445001602,3.242004156
3890,WTG-F,17-Oct-21 00:10:00,5361729,-0.772624791,-0.773538828,-0.708687961,-0.71095401,-1.068289757,-1.065771222,212467,820.4146729,-3278.5,1068.968872,2002244,59.41462326,-3.700000048,10.222435,OnLine,31.80564499,20.97065926,42.4486618,68.90656281,10.85669231,111.9063416,201,6.252740383,4
4034,WTG-F,18-Oct-21 00:10:00,5447331,6.909945011,7.187515736,7.759897232,7.190698147,8.817268372,8.825565338,212467,2775.059814,-3278.5,2446.683594,2031351,64.23242188,-3.700000048,13.46007347,OnLine,33.82136917,23.01628876,47.71159363,89.70830536,8.03521347,114.6455612,177,11.22147942,0
4178,WTG-F,19-Oct-21 00:10:00,5517809,7.300094128,7.369316578,7.361845016,7.431900978,7.010565758,7.077084064,212467,2368.530762,-3278.5,2693.471436,2071517,66.98023987,-3.700000048,13.40308285,OnLine,34.95590973,21.99534607,48.81059647,89.03875732,8.445394516,134.8622284,153,10.56387234,5.325527191
4322,WTG-F,20-Oct-21 00:10:00,5600410,9.317394257,9.338179588,9.384465218,9.400764465,9.020017624,9.045947075,212467,2819.695557,-3278.5,2556.352051,2121741,68.16168976,-3.700000048,13.53170204,OnLine,39.09522629,24.85605049,50.43379211,89.838974,7.035245895,110.840889,162,12.76193905,1
4466,WTG-F,21-Oct-21 00:10:00,5687037,-0.765809417,-0.429988861,-0.707224965,-0.367404044,-1.061751485,-0.722221255,212467,518.5146484,-3278.5,557.2747192,2152845,62.47521591,-3.700000048,8.23604393,OnLine,31.22372818,21.87405014,41.27404404,54.70080566,10.40271759,34.45888138,351,5.283355713,2.456962824
4610,WTG-F,22-Oct-21 00:10:00,5742414,-0.313162327,-0.331558675,-0.269524425,-0.268973857,-0.588989615,-0.623791099,212467,233.4846344,-3278.5,369.5505676,2156288,58.92168427,-3.700000048,7.480082035,OnLine,30.66679192,21.81321907,37.41458511,52.33008957,11.52314377,47.49985504,139,4.322490215,5.287554264
4754,WTG-F,23-Oct-21 00:10:00,5829025,-0.564694524,-0.524558187,-0.504539132,-0.461973399,-0.861434639,-0.816790581,212467,1746.2146,-3278.5,1364.098755,2176438,63.23542404,-3.700000048,11.08449078,OnLine,35.26145554,23.09957123,45.98532104,73.64704895,9.298350334,97.332901,141,7.892773151,0
10226,WTG-F,29-Nov-21 23:10:00,5847955,2.159285545,2.195629835,2.243096113,2.258214712,1.90351963,1.903397441,215484,2248.874512,-3278.5,2516.818848,2183224,66.25141907,-3.700000048,13.41524887,OnLine,33.80445099,20.89084625,31.21742821,90.06732178,9.751946449,79.88311768,214,9.196852684,3
10370,WTG-F,30-Nov-21 23:10:00,5925478,1.880126953,1.308105707,1.87168932,1.306184173,1.206802726,0.68664366,216208,28.63871002,-3278.5,21.04150009,2195518,59.22782516,-3.700000048,7.443909168,OnLine,29.23400307,18.98955345,37.03929138,50.84207916,16.62198639,28.68100548,51,2.978363991,15
10514,WTG-F,01-Dec-21 23:10:00,5992340,-0.632685184,-0.53607744,-0.618578434,-0.537999034,-1.261922717,-1.157539368,217670,1392.63623,-3278.5,1138.73584,2203837,64.23927307,-3.700000048,10.39559174,OnLine,32.03799057,20.24555016,36.54587173,68.81557465,9.316375732,110.866394,216,7.485021591,5
10658,WTG-F,02-Dec-21 23:10:00,6057790,3.349023342,3.309102774,3.330996513,3.30718112,2.714690447,2.687640667,217670,2631.11377,-3278.5,2791.046143,2220770,68.03419495,-3.700000048,13.51661968,OnLine,38.69436264,23.16554832,46.90285873,89.9920578,8.612065315,125.9542084,197,10.38043785,2.345720768
10802,WTG-F,03-Dec-21 23:10:00,6142406,12.49368382,12.43285751,12.4843092,12.43093586,11.87674713,11.81139565,217670,2709.812012,-3278.5,766.8522949,2243841,58.07977295,-3.700000048,10.94399261,OnLine,28.93720627,17.91126251,41.82330322,70.59081268,6.788728237,85.93998718,15,10.69850731,1
10946,WTG-F,04-Dec-21 23:10:00,6212886,1.680517435,-0.368585855,1.673663497,-0.370507449,1.042946219,-0.990047872,217670,253.4092407,-3278.5,-11.9876442,2267618,53.06052399,-3.700000048,7.263017654,OnLine,23.56897736,15.94110489,31.22377205,49.99552917,11.14166832,13.54915905,163,4.334832668,0
11090,WTG-F,05-Dec-21 23:10:00,6284392,14.66241169,14.67326069,14.66830254,14.67133904,14.04596615,14.05179787,217670,2820,-3278.5,1692.820435,2294718,58.83531952,-3.700000048,13.36618233,OnLine,30.33573532,15.83127689,38.4695015,87.7388916,5.306210995,181.9782562,11,16.98914909,10
11234,WTG-F,06-Dec-21 23:10:00,6357928,-0.15801844,0.147079647,-0.159082875,0.145158052,-0.753460944,-0.474382371,217670,285.4736023,-3278.5,391.3380737,2319829,56.76539993,-3.700000048,7.477235794,OnLine,16.7857933,5.901291847,29.4394474,52.21878052,10.34867573,101.9239502,112,4.772154808,14
11378,WTG-F,07-Dec-21 23:10:00,6431450,6.830309868,6.832541466,6.809028625,6.834676743,6.206781387,6.211079597,217670,398.3190613,-3278.5,188.8086395,2335280,60.41127777,-3.700000048,7.924301147,OnLine,20.42063522,9.966511726,29.65197563,51.3130455,11.4813652,111.0135727,153,4.594647884,1.696267366
