,turbine,blade1actual,blade2actual,blade3actual,power,rotor speed,generating outboard bearing temp,hub temp,wind speed
11090,WTG-G,12.48100567,8.823619843,9.121703148,1486.168213,13.3626709,26.94173622,20.94174576,10.34874439
11234,WTG-G,-0.829147398,-0.864000797,-0.842803955,395.6572876,7.429021835,16.23464584,8.965985298,4.86600399
11378,WTG-G,4.25596571,4.252831936,4.255952835,110.2885361,7.843714714,19.04468346,12.4232502,2.881265402
11522,WTG-G,84.99443817,85.00582123,85.00063324,-17.06905174,0,22.69964218,14.69630718,9.021936417
11666,WTG-G,10.92342377,10.91455555,10.90882778,823.1203003,11.46527863,32.37545776,22.7401123,9.04669857
11810,WTG-G,20.18540192,20.18577385,20.18953705,360.5509033,8.584347725,23.52132416,16.96607399,12.0405302
11954,WTG-G,11.65885258,11.66382599,11.66220951,697.7058105,10.50502014,21.34768677,13.07474422,9.467298508
12098,WTG-G,19.29446602,19.29741669,19.30010605,-23.49416161,7.795521259,24.82485962,18.77070427,8.497262001
12242,WTG-G,14.84143639,14.83024311,14.83012867,426.4844055,9.820021629,27.80798531,21.82043839,9.480240822
16418,WTG-G,19.81263351,19.82540703,19.82158089,249.6352997,7.908770561,31.04230309,17.89247704,8.259375572
16562,WTG-G,0.638580143,0.639683604,0.627223551,222.2971191,7.416577339,32.05239105,18.8416748,4.859364986
16706,WTG-G,0.758745253,0.759955227,0.760333896,281.0128174,7.426150322,32.40812683,21.63215828,4.286329746
16850,WTG-G,39.35552979,39.38705063,39.36278915,-23.10238075,6.093583107,23.10604286,13.77526283,10.87997913
16994,WTG-G,4.053734303,4.053202152,4.052177906,566.4300537,8.903264046,12.53809547,4.763595581,5.709867001
17138,WTG-G,1.562771678,1.571021199,1.573379517,5.937853813,7.422581196,27.36801529,15.17220592,2.799289465
17282,WTG-G,85.01605988,84.98537445,84.99460602,-21.09110832,0.306634009,28.45058632,17.27576447,11.3323679
20594,WTG-G,1.632265329,1.642100692,1.641329885,55.2146492,7.431200027,31.13128853,19.16331291,3.057339191
20738,WTG-G,0.985209405,1.010113716,0.993401587,2403.318848,13.41821384,30.26980209,19.22104645,9.583616257
20882,WTG-G,9.809505463,8.768619537,7.426375866,2841.464355,13.42677402,22.7738533,16.92503929,10.95914936
21026,WTG-G,2.792526722,1.097203493,-0.39073059,2307.010742,13.09199715,17.46011543,9.832267761,9.113910675
21170,WTG-G,8.0625,5.725084305,9.102804184,1120.608643,12.75613022,22.94485283,14.39007568,8.751765251
21314,WTG-G,-0.847828269,-0.857519329,-0.754654467,1213.140747,10.52111053,28.32672119,18.97808075,6.997084141
21458,WTG-G,12.99918365,15.14045811,11.62908459,2789.914307,13.60335827,31.75591087,24.98090363,16.87135887
21602,WTG-G,13.38609028,10.68161201,11.96419811,1882.36377,13.37106419,25.75798035,21.91757011,16.09103394
21746,WTG-G,84.98391724,84.98623657,85.00701904,-16.2779274,0,11.30084229,4.683424473,1.237718225
21890,WTG-G,-0.829927325,-0.840452194,-0.817352653,1157.314697,10.31069183,23.44355011,11.78937244,6.629190922
22034,WTG-G,85.01148987,85.00791931,84.99780273,-11.23168468,0.219515353,25.9319973,15.02894211,7.902081966
22178,WTG-G,5.29201746,4.347465992,6.850249767,2402.9021,13.48635674,30.92720985,22.68789101,8.098800659
22322,WTG-G,9.850894928,9.816069603,9.818325996,2803.561035,13.4256897,32.90778732,24.00101089,12.14574146
22466,WTG-G,5.190386295,5.670987606,5.650145054,1816.966675,13.06834507,13.95012474,1.774026155,9.706267357
22610,WTG-G,-0.854484975,-0.84641099,-0.869876027,692.2700806,8.599563599,8,-1.244177938,6.009592533
22754,WTG-G,1.645558715,1.650134563,1.63344717,151.2632141,7.447692871,7.799635887,0.033149187,4.287415028
22898,WTG-G,1.116544366,1.121332169,1.154317141,91.35301971,7.393883705,10.07871914,2.958935022,3.844117165
23042,WTG-G,1.150016427,1.152527213,1.154049277,-21.08734322,4.141527653,13.09778976,11.88666821,2.035013437
23186,WTG-G,-0.690285861,-0.68574357,-0.679489791,1871.063599,12.04924107,25.5734272,14.8718853,7.860910892
23330,WTG-G,-0.71582377,-0.750990927,-0.7077443,1595.93103,11.42658329,26.40436172,21.78400612,7.011858463
23474,WTG-G,5.096888542,6.999613285,4.420364857,2181.639893,13.40972996,32.03260422,26.75343323,10.09524536
23618,WTG-G,2.704652548,2.697999239,2.701400757,2044.398315,13.36314487,32.80545807,25.86890793,8.741876602
23762,WTG-G,85.0182724,85.01840973,84.99558258,-16.09614182,0.238705784,32.41411591,28.96964455,9.181406021
23906,WTG-G,16.35269737,16.34372902,16.35542297,873.4832764,11.55265141,32.28134918,24.2972374,14.04366112
24050,WTG-G,-0.855681717,-0.816798389,-0.852814138,1409.862183,11.08790493,26.59046745,21.94713783,6.99256897
24194,WTG-G,-0.822676003,-0.806975543,-0.851934314,1593.216187,11.32088947,17.52527046,4.33070612,8.492768288
24338,WTG-G,1.287020206,1.298669696,1.300861835,183.2336578,7.455662727,9.788722992,5.739325523,4.504905701
24482,WTG-G,1.518722653,1.515260577,1.519501209,126.6675262,7.45108366,14.60867977,11.94905281,3.551594973
28802,WTG-G,-0.782412529,-0.832172215,-0.774146616,1819.185669,12.0031147,23.91976166,19.11274719,8.014181137
28946,WTG-G,85.00696564,85.00489044,85.00588226,-20.30804634,0.098492533,26.55149841,20.40163422,0.010129043
29090,WTG-G,32.22449493,32.21238708,32.21559525,-16.92037582,5.003644943,38.44439697,29.92861938,11.09235001
29234,WTG-G,1.220337868,1.213823915,1.218442202,2229.295654,13.28322029,34.36223984,26.79230881,9.665967941
29378,WTG-G,85.01075745,85.00428772,85.01247406,-11.59139156,0,31.62437248,22.97800827,9.598395348
29522,WTG-G,8.430711746,9.591701508,8.456012726,2828.028076,13.50114632,40.34753036,34.05552292,12.40930939
29666,WTG-G,-0.322834045,-0.332503617,-0.323840111,381.1551208,7.430905342,24.78933716,17.80202484,4.650660515
29810,WTG-G,0.827639341,3.568440199,-0.019656165,2346.169434,13.41254044,31.59974098,24.26945686,9.816216469
29954,WTG-G,8.211619377,7.082738876,6.682766914,1654.560669,13.27555084,30.48133659,26.76437187,9.089312553
30098,WTG-G,-0.841844976,-0.854433835,-0.851887882,746.9060059,9.000419617,29.42993736,17.9230175,6.126530647
30242,WTG-G,-0.866057813,-0.83441776,-0.678313851,1612.662598,11.53579426,29.20653915,18.70479202,7.544827461
30386,WTG-G,-0.841252685,-0.841208756,-0.835133672,1209.626099,10.59886932,31.59089088,17.98799133,6.718026638
30530,WTG-G,6.275403023,8.716975212,4.975592613,2937.644531,13.68038654,32.7651062,24.13887024,14.70004082
30674,WTG-G,7.198531151,7.198802471,7.201040745,2806.294922,13.38247108,37.44599152,30.92940903,11.9355545
30818,WTG-G,7.007962704,7.863390446,7.863380909,2813.127686,13.11702442,39.96290588,33.87050247,14.99116898
30962,WTG-G,14.35713863,16.6240921,16.97353554,2852.406494,13.49319172,40.61388397,33.78489685,19.54061127
31106,WTG-G,-0.868166745,-0.837158024,-0.843851566,1634.841064,11.75335312,35.79374313,30.31494904,8.047581673
31250,WTG-G,-0.855991185,-0.84300977,-0.859900832,463.9367065,7.785233974,32.33306503,23.92860031,4.83096838
31394,WTG-G,-0.822720408,-0.819455326,-0.81447202,493.7895508,7.912146568,28.93723869,20.08560753,4.335991383
31538,WTG-G,17.24805832,17.25082779,17.25030899,76.12781525,7.720021725,32,25.40024185,7.79927969
31682,WTG-G,2.227654457,2.234002113,2.226295948,2766.473389,13.41528034,34.03881454,27.82745361,9.997995377
31826,WTG-G,1.618753791,1.618123293,1.621469736,2489.603027,13.41366863,36.70034409,30.80038261,9.6634655
31970,WTG-G,6.026807785,6.027713299,6.030447006,2810.984375,13.48691082,39.66308975,34.78246307,11.84002686
32114,WTG-G,85.01474762,84.9952774,85.00463104,-12.43254948,0.241337866,33.45645523,28.71658134,0.809515417
32258,WTG-G,-0.855520487,-0.827062786,-0.828787684,1263.563965,10.71543789,32.66981506,25.88327408,6.620983124
32402,WTG-G,85.024086,85.00014496,85.01612854,-9.518358231,0.642203927,24.55764389,16.7424984,13.42545128
32546,WTG-G,1.138733506,1.141096711,1.133864641,169.4448853,7.419151783,26.88292694,17.758358,3.586361408
32690,WTG-G,1.179066062,1.157206416,1.167816401,191.7692108,7.420424938,27.61882401,17.20176506,3.68884325
2,WTG-J,8.552727699,7.591919899,6.595003128,1936.787476,13.49878883,55.15758514,35.09822845,9.379014969
146,WTG-J,10.1906786,9.326060295,7.632445812,1289.851318,13.67119694,52.21696854,32.82483292,8.144165993
290,WTG-J,0.339794368,0.489113867,0.002061493,309.2362366,7.978415966,44.82255936,26.97611809,4.611792564
434,WTG-J,5.799572468,5.937038898,5.453767776,599.3881226,10.19969463,44.32370377,28.89803123,5.884134769
578,WTG-J,10.6063776,7.706696033,7.249510288,1939.375122,13.5120554,55.67525864,30.81633186,9.950777054
722,WTG-J,7.790432453,7.927460194,7.448413372,2341.153564,13.53783512,52.42287827,29.77492523,13.35758686
866,WTG-J,11.618083,9.373495102,10.57183075,1349.950317,13.37018776,54.46042633,32.74323273,10.57526398
1010,WTG-J,11.13383102,11.27653503,10.79389381,1196.380005,12.89496803,54.05144501,33.04111481,11.81039524
1154,WTG-J,6.149093628,6.295654774,5.800678253,1933.92749,13.57260036,56.57417679,33.78808212,9.616322517
1298,WTG-J,-0.776682436,-0.621174276,-1.145305276,355.6606445,7.51458931,56.38673019,34.14282608,4.574687481
1442,WTG-J,3.973156691,4.118810177,3.630131245,1816.028931,13.4679327,53.60490417,31.7470665,8.77236557
1586,WTG-J,1.537566423,1.682379246,1.190525055,0.603062868,7.755812645,41.9666748,25.11221504,3.223948479
1730,WTG-J,83.42871094,83.41601563,83.42281342,-8.543755531,0,33.16332626,27.01181602,0.069943279
1874,WTG-J,64.28488159,64.30831146,64.16860199,-8.492311478,0.221313238,42.45787048,25.68963623,3.3770082
2018,WTG-J,84.39117432,85.01203156,84.99151611,-3.125229597,0,41.26942825,28.77004623,1.422031641
2162,WTG-J,0.414857388,0.550205052,0.06257958,2235.706543,13.4297142,55.10493088,29.74799728,6.45673275
2306,WTG-J,-0.097271375,0.047523107,-0.438092947,2128.2146,13.09390926,46.46854019,29.97990799,4.996460438
2450,WTG-J,0.230387837,0.341312528,-0.11272084,2144.692627,13.11984158,49.76369476,27.12719727,8.844133377
2594,WTG-J,1.820607066,1.968530774,1.481076717,2656.891113,13.50902367,54.99608994,31.05218315,10.02929211
2738,WTG-J,6.584679604,6.725198269,6.243747234,2456.789551,13.44128036,56.40684509,33.8080864,11.08476257
2882,WTG-J,9.638936043,9.783103943,9.295717239,2396.862549,13.5261097,55.91756821,33.05099869,13.83629036
3026,WTG-J,18.20626831,18.03384972,16.54231834,2277.068848,13.47383404,42.7805481,20.70680237,20.54771614
3170,WTG-J,6.316056728,6.460002899,5.975845337,2839.099854,13.48900795,34.42486191,25.77913857,12.12529087
3314,WTG-J,12.37426853,10.25167465,12.4565239,2479.907471,13.50388432,35.24108124,26.34883499,12.54417706
3458,WTG-J,1.203551173,1.363469124,0.855733752,113.8374786,7.498569489,32.31351471,24.66633034,3.098492146
3602,WTG-J,1.677252889,1.704066753,1.588667512,25.48177147,7.493979931,29.76678848,21.72237968,3.131114721
3746,WTG-J,0.670254529,0.697251022,0.576155186,210.5596313,7.474123955,26.61638641,18.90616035,3.909826517
3890,WTG-J,-0.831751168,-0.795190632,-0.937754691,1085.037476,10.24663925,28.72186279,20.94287109,7.101893902
4034,WTG-J,8.014076233,7.427863121,9.865120888,2481.370605,13.44234943,30.89009476,24.10603714,11.2722578
4178,WTG-J,5.949232578,6.603634834,7.082801819,1832.687866,13.23063755,31.07885742,23.90530777,7.458184719
4322,WTG-J,9.543395042,9.572753906,9.570585251,2561.615234,13.50133228,34.4380455,26.11651421,12.62033558
4466,WTG-J,1.681754231,1.696679831,1.563701272,110.060257,7.472350597,29.35313606,22.77160263,3.658938885
4610,WTG-J,-0.771589518,-0.747101724,-0.875057518,773.4478149,9.191742897,30.20135117,22.09339714,4.910711765
4754,WTG-J,0.620072842,0.655623794,0.546984136,2190.01416,13.14060497,33.79999924,25.95480537,8.66086483
4898,WTG-J,11.42241192,11.47568321,11.34563541,2807.857422,13.5621109,38.36633301,29.95321465,13.434659
5042,WTG-J,7.370288372,7.406963348,7.283327103,-11.22896862,3.727956057,32.51581955,27.69633484,2.233384371
5186,WTG-J,3.81663084,3.844362259,3.724463463,2839.024902,13.50330639,28.16232491,18.86327362,9.574055672
5330,WTG-J,6.093951702,6.119418144,6.002907276,2859.9646,13.54216385,36.71133041,27.82449532,9.693047523
5474,WTG-J,8.206363678,8.238529205,8.121130943,2797.986816,13.41598034,28.09711456,18.82657623,13.19318295
5618,WTG-J,9.589202881,9.61774826,9.49406147,2839.770996,13.56611538,46.94530106,19.80412102,12.26201916
5762,WTG-J,1.197845697,1.208619118,1.104451656,148.6147156,7.501804352,43.06525803,19.32219315,4.108026028
5906,WTG-J,1.641469002,1.664660692,1.533787012,87.9511261,7.510519028,43.13092804,23.85946274,3.632516146
6050,WTG-J,-0.252548486,0.048255354,-0.164635226,2011.891235,12.691535,52.25199127,16.83612442,8.591901779
9362,WTG-J,27.36220932,27.79821014,27.26239777,-25.6833725,7.876947403,51.51995468,20.76543808,12.58761883
9506,WTG-J,85.00001526,85.00017548,85.0003891,-9.38560009,0,42.99367905,17.24429512,9.495014191
9650,WTG-J,1.664049029,1.690261483,1.575712085,-12.07758236,7.44192934,27.7847023,11.05594635,3.146347761
9794,WTG-J,7.063325882,7.101373196,7.011924744,2817.141846,13.45667648,56.01642227,17.81648445,11.00980759
9938,WTG-J,5.975761414,5.998456955,5.886379242,2864.102783,13.59785652,51.11700821,20.05471992,12.78218555
10082,WTG-J,3.307829142,3.342747211,3.214498758,2825.974121,13.47829628,49.711483,16.80319595,10.42036533
10226,WTG-J,-0.833063304,-0.807424545,-0.922815681,538.0735474,8.295722008,45.22149277,23.83958054,5.350057602
10370,WTG-J,1.759976029,1.795567513,1.663533211,-10.49531364,7.278105736,40.01079178,20.86903191,2.211800337
10514,WTG-J,-0.80494988,-0.784262836,-0.892663419,884.1838379,9.643259048,37.55039597,20.7963047,6.38279295
10658,WTG-J,2.458787918,-0.486224145,2.757934809,2593.113037,13.48911667,60.5,25.81693077,8.850992203
10802,WTG-J,12.86256313,12.89612198,12.78194141,746.6087646,10.98547268,38.00395203,19.68119812,10.45164871
10946,WTG-J,52.91056442,52.93233109,52.81675339,-11.32576084,0.341636717,27.84693527,16.22692108,1.617050409
11090,WTG-J,12.3447876,11.07046413,13.46363163,1632.429199,13.34615993,38.63961411,17.92442322,10.47533226
11234,WTG-J,85.0092926,85.02310944,85.00422668,-2.920451164,0,17.34914017,6.78875351,5.85019207
11378,WTG-J,4.044105053,4.064570904,3.952820063,372.887085,7.742571831,29.88018036,10.28241825,4.750141621
11522,WTG-J,85.00854492,85.00894165,85.01831818,-2.077623129,0.460963458,26.48698425,13.13761234,9.77672863
11666,WTG-J,84.98434448,84.98640442,84.97682953,-3.794144154,0.510857344,27.39771652,19.5906601,8.809732437
11810,WTG-J,20.4698658,20.244627,20.37752724,377.8075562,8.843851089,27.25899887,13.09507275,11.29658127
11954,WTG-J,14.51787758,14.54480553,14.42965126,776.3313599,11.03960133,28.94576836,11.90860653,10.40832329
12098,WTG-J,84.99949646,84.9989624,85.00053406,-9.77579689,0.427410185,28.96704865,15.38505554,11.36552143
12242,WTG-J,14.32234097,14.35484219,14.26766872,774.2438354,11.08598232,34.52066803,19.02570915,11.86713123
16418,WTG-J,21.54405975,21.57758522,21.45457458,349.663208,8.463493347,30.75868225,15.08250523,11.50271893
16562,WTG-J,1.680435419,1.694496512,1.571965218,42.92811203,7.496347904,34.83708191,18.06493378,3.437565327
16706,WTG-J,0.184433252,0.203095719,0.087560415,266.4674988,7.490463257,37.88986588,21.76838684,4.462341785
16850,WTG-J,24.37744904,24.41488457,24.29561043,-9.821855545,8.033853531,24.00901222,10.75314617,13.29232216
16994,WTG-J,2.363373756,2.387341976,2.268440008,482.7650146,8.549865723,22.69519424,5.044239044,5.610107899
17138,WTG-J,1.661093473,1.684877872,1.572920442,102.6076736,7.445336819,34.38401794,15.77010727,3.70761013
17282,WTG-J,84.9977417,84.97707367,84.98829651,-3.361173391,0.40806669,20.20331192,13.91371059,11.58662319
20594,WTG-J,85.01866913,85.02141571,85.02495575,-7.623944759,0,34.12132645,17.33816719,4.551155567
20738,WTG-J,-0.035212941,-0.002059989,-0.107424192,2151.875244,12.98728085,38.16794968,17.3561821,8.476490974
20882,WTG-J,13.38948059,13.79519558,13.46156788,2869.291992,13.56462288,47.69745255,14.08080959,15.75103569
21026,WTG-J,5.496787071,2.86063695,1.847080231,2810.287598,13.46482944,38.92001343,6.485416412,9.177236557
21170,WTG-J,9.656217575,9.682601929,9.569931984,1186.683105,13.18498135,39.50509644,13.74142647,9.993086815
21314,WTG-J,-0.827903867,-0.810746253,-0.914333582,1545.810791,11.51309776,48.38372803,18.76961899,7.097792149
21458,WTG-J,15.31883907,13.95745087,14.16767788,2771.183105,13.44972801,51.53095245,21.05191231,17.13463783
21602,WTG-J,9.017692566,9.048704147,8.941422462,1652.811401,12.67127705,45.36734772,18.1995945,11.328866
21746,WTG-J,1.535948992,1.567631721,1.485576391,-10.67474174,3.754452944,20.9558506,8.95645237,2.650516033
21890,WTG-J,-0.869603157,-0.835973859,-0.888609886,1532.983521,11.3638134,41.13589859,9.991380692,7.522031307
22034,WTG-J,18.87530518,18.91371727,18.84073067,490.2949219,9.524068832,34.6932869,16.02348518,11.32422447
22178,WTG-J,7.696087837,7.728572845,7.643310547,2430.411865,13.46669579,53.6068306,20.79154015,11.63038445
22322,WTG-J,-0.847723782,-0.82605046,-0.877724111,1344.650635,10.39726067,58.09999847,23.81270981,7.064311504
22466,WTG-J,6.229008675,6.268778324,6.179563522,2353.572021,13.38900089,29.05741882,2.077482939,9.65019989
22610,WTG-J,-0.354950637,-0.327558666,-0.397945106,377.0873108,7.489456177,17.32856369,1.992786765,4.864554882
22754,WTG-J,-0.825235605,-0.792012632,-0.876555383,1382.861694,10.81438828,19.02553177,3.183950186,5.95109272
22898,WTG-J,1.157011747,1.183024883,1.10085547,158.1248627,7.511645794,20.49999809,5.906992912,3.650804281
23042,WTG-J,69.30355835,69.34401703,69.32173157,-3.057954311,0,20.27496529,8.486753464,0.703508198
23186,WTG-J,1.24500823,1.278890491,1.192430735,2256.611816,13.31351852,37.37083817,13.20868397,8.979661942
23330,WTG-J,4.296515465,1.103384018,1.250932097,2643.256592,13.4416256,57.8792572,20.37664413,9.114498138
23474,WTG-J,7.548335075,7.585561752,7.500203133,2452.323486,13.49472046,56.20767593,24.17500496,9.158062935
23618,WTG-J,2.609632969,2.639131546,2.555287123,2309.822266,13.4782486,54.76924896,24.94474411,9.767139435
23762,WTG-J,85.015625,85.01779175,85.00032043,-2.54565239,0.239632055,52.50960159,27.62207031,10.71573353
23906,WTG-J,17.608675,17.62971115,17.56170845,898.4344482,11.54700565,42.21669006,22.15226173,13.53516102
24050,WTG-J,-0.788857341,-0.787857771,-0.852244377,1609.207275,11.69250965,48.41621017,18.94990158,8.109269142
24194,WTG-J,2.106686592,2.139208078,2.091324568,2480.257813,13.40088272,25.49999809,3.32331562,8.937566757
24338,WTG-J,1.744392753,1.76097393,1.674740791,100.1732407,7.487925529,18.38527489,5.212333679,3.672924519
24482,WTG-J,1.509108067,1.537137866,1.462778091,16.59292793,7.501647949,19.57757378,10.97401237,2.981992483
45074,WTG-J,-0.837430358,-0.813124835,-0.912892222,959.1326904,9.883151054,35.74263382,27.18219566,6.89165163
45218,WTG-J,-0.848780036,-0.813482761,-0.900870979,1457.351318,11.41271591,39.65028763,29.88783455,7.350522041
45362,WTG-J,-0.862027943,-0.805391908,-0.90515244,1178.147827,10.63309288,42.93506241,31.0846405,7.113144398
45506,WTG-J,4.324635506,4.355014801,4.270911217,2842.844482,13.51534176,44.73510742,36.93154526,10.71453857
45650,WTG-J,3.33771348,3.35844183,3.281005859,2670.442627,13.47621346,47.30583191,39.98616791,8.675439835
45794,WTG-J,1.2549088,1.319720149,1.204545617,2335.895508,13.47668076,50.29319,40.98574829,8.544917107
45938,WTG-J,2.572469473,2.599058867,2.521241665,2856.344482,13.5755434,44.79571915,35.90593719,10.89373589
46082,WTG-J,3.245256424,3.277605772,3.195582867,2816.796143,13.52677345,48.54058838,39.11124039,9.545430183
46226,WTG-J,-0.783971071,-0.744650006,-0.830808401,2028.453491,12.8889389,46.9816246,38.85704422,8.016294479
46370,WTG-J,-0.923454463,-0.743478954,-0.856542826,1391.728394,11.40599632,46.99588776,38.89438248,5.961788654
46514,WTG-J,-0.860932529,-0.771403313,-0.852002978,1830.103271,12.33716869,42.38759613,32.93950272,8.01486969
46658,WTG-J,85.01432037,84.98550415,84.99674225,-1.843796849,0.29792437,39.57983398,35.97380066,0.404798061
46802,WTG-J,1.366624355,1.425594568,1.350875974,179.3468323,7.508052826,43.84371948,37.06187439,3.872736931
46946,WTG-J,-0.842969179,-0.800803661,-0.914636195,1720.710693,12.18965721,43.86211014,35.83575058,6.099366188
47090,WTG-J,-0.024829634,0.008834265,-0.077782035,2154.716309,13.15172577,43.38994217,35.01289368,8.821170807
47234,WTG-J,-0.80384177,-0.793810189,-0.855111837,2017.07373,12.74877834,45.5306282,36.84906006,8.465084076
47378,WTG-J,-0.844732404,-0.812070727,-0.902269423,1109.060913,10.52745056,47.42822266,38.70492554,6.66920042
47522,WTG-J,84.97620392,85.00106812,84.97959137,-1.814023137,0,40.56735611,36.86739349,14.0208683
47666,WTG-J,85.02580261,85.00139618,85.02187347,-1.684887648,0,29.12981033,34.04176331,9.191850662
47810,WTG-J,85.0258255,85.00140381,85.02186584,-1.624713778,0,23.55225563,26.70602417,5.959168434
47954,WTG-J,85.02580261,85.00141907,85.02186584,-1.689839244,0,28.78594589,29.97519684,7.192174435
48098,WTG-J,85.0258255,85.00139618,85.02183533,-1.864534974,0,32.86682892,31.95452881,10.53476334
48242,WTG-J,85.02579498,85.00141144,85.02189636,-1.759083867,0.211255088,31.7900753,31.65825462,12.51563644
48386,WTG-J,85.02576447,85.00140381,85.02188873,-1.647809148,0,24.73547173,25.02247429,4.244487762
48530,WTG-J,85.02577209,85.00136566,85.02188873,-1.755609393,0,28.71920395,31.73241615,11.87017727
48674,WTG-J,85.02575684,85.00138092,85.02186584,-1.901833892,0,29.9207592,32.92839813,7.828338623
48818,WTG-J,85.0258255,85.00138855,85.02188873,-1.714430451,0,33.12254333,34.79524231,8.74532032
48962,WTG-J,85.02578735,85.00138855,85.02186584,-1.737332344,0,34.0936203,35.7983551,9.956654549
49106,WTG-J,85.0258255,85.00139618,85.02190399,-1.818404555,0,35.42248535,34.87243271,9.643368721
49250,WTG-J,85.02574921,85.00137329,85.02187347,-1.908400416,0.022381524,33.64891434,33.83099747,15.48779869
49394,WTG-J,85.02579498,85.00137329,85.02189636,-1.785730958,0,27.98401833,27.82953262,10.11309338
49538,WTG-J,85.02581024,85.00140381,85.02186584,-1.603075981,0,29.3677063,28.73605347,3.603493929
49682,WTG-J,0,0,0,-1.16653657,0,32.86815262,0,6.853681087
49826,WTG-J,0,0,0,-1.223138809,0,32.23840714,0,8.858510971
49970,WTG-J,0,0,0,-1.219713926,0,25.07645798,0,6.229969025
50114,WTG-J,91.99999237,91.99998474,91.99998474,-3.379413843,0,33.37085342,29.78988647,7.540585995
50258,WTG-J,91.99999237,91.99998474,91.99998474,-1.427001238,0,33.52500153,32.83898926,3.11659956
50402,WTG-J,91.99999237,91.99998474,91.99998474,-1.512409687,0,30.89884186,29.93994522,7.312323093
50546,WTG-J,91.99999237,91.99998474,91.99998474,-1.435220122,0,30.67152023,31.68260956,12.25508881
50690,WTG-J,91.99999237,91.99998474,91.99998474,-1.420691967,0,31.94640732,32.75156784,6.962844372
50834,WTG-J,91.99999237,91.99998474,91.99998474,-1.538447261,0,34.18106461,29.86232185,7.319847107
50978,WTG-J,91.99999237,91.99998474,91.99998474,-1.362513185,0,33.54700089,30.14264679,8.196860313
51122,WTG-J,91.99999237,91.99998474,91.99998474,-1.638130188,0,32.75796127,29.81371498,9.650259972
51266,WTG-J,91.99999237,91.99998474,91.99998474,-1.563860774,0,23.57756233,18.02204132,7.512412071
51410,WTG-J,91.99999237,91.99998474,91.99998474,-2.448487282,0,24.53025818,23.75501251,1.480234623
51554,WTG-J,0,0,0,-1.696472764,0,27.12503242,0,7.241789818
51698,WTG-J,0,0,0,-1.941437006,0,29.02325058,0,16.08439636
51842,WTG-J,0,0,0,-1.286917329,0,28.55187988,0,14.99976254
51986,WTG-J,0,0,0,-1.20819056,0,27.64417076,0,15.72640228
52130,WTG-J,0,0,0,-1.164328098,0,29.5954628,0,15.95023537
